2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2940,60,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2939,61,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2938,62,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2937,63,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2935,65,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2934,66,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2932,68,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2931,69,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2930,70,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2929,71,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2926,74,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2923,77,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2920,80,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2919,81,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2918,82,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2915,85,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2913,87,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2911,89,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2910,90,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2905,95,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2903,97,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2897,103,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2893,107,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2891,109,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2888,112,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2884,116,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2882,118,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2875,125,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2872,128,0
2867,133,0
2867,133,0
2867,133,0
2867,133,0
2867,133,0
2867,133,0
